,date,volcano,clear_1,clear_2,clear_3,clear_4,clear_5,clear_6,clear_7,clear_8
1787,2025-01-14,0.0,0.0,0.0,0.0,-2.096754059266459e-07,-5.586293241321982e-07,1.4994498087617103e-07,-4.061808454025595e-07,-2.023116962845961e-07
1788,2025-01-15,0.0,-7.93941239862761e-07,-4.55270935617591e-07,-2.469430171458953e-07,4.4225302531231137e-07,1.1644447539538305e-07,1.929955573132247e-07,2.6074710390844302e-08,0.0
1789,2025-01-16,4.94125174554938e-07,1.0335135129935225e-06,-2.100980225350213e-07,1.6338483419531258e-06,5.838023753312882e-07,-4.452919881714479e-07,-1.0805799774971092e-06,-1.0325359056650996e-07,-2.156715765977424e-07
1790,2025-01-17,-2.736728390573262e-07,4.985616328667675e-07,-4.4201240712027356e-07,-6.24143581262615e-08,-2.8373762006594916e-07,-2.8105677074563573e-07,4.2543058498267783e-07,-6.062131774342561e-07,-1.5216827478070627e-06
1791,2025-01-18,1.3664869129570434e-06,2.5095141609199345e-06,7.951343832246494e-07,7.884931818580299e-08,1.0914052950283804e-07,-2.5374889744966822e-08,2.4036323793552583e-06,1.8532227841205895e-06,2.3195270841824822e-06
1792,2025-01-19,1.4024315078131622e-06,8.890702929420513e-07,1.4110669326328207e-06,-4.0249580024465104e-07,3.851186249903549e-07,3.0641282933174807e-07,1.7671832210908178e-06,-3.889318804795039e-07,8.981290307019663e-07
1793,2025-01-20,2.2980573533004645e-07,-1.9655840333143715e-06,-1.0777147281260113e-06,-2.1444637354761653e-07,0.0,-1.9998036560053833e-09,-3.8172089489307837e-07,7.704624493953816e-09,-4.483022451040597e-07
1794,2025-01-21,2.6993461688107345e-06,6.390105227183085e-07,7.368561796283757e-07,1.386049348184315e-06,1.5956966308294795e-06,2.9317220651137177e-06,-2.160499974479535e-07,1.3669354075318552e-06,3.8989486483842484e-07
1795,2025-01-22,5.052153824181005e-07,1.1184195045643719e-06,7.925262934804778e-07,3.498040825888893e-07,1.5005632292286464e-07,6.925489515197114e-07,1.2372622677503387e-06,-6.439765911636641e-07,1.982137519007665e-06
1796,2025-01-23,-1.587210647358006e-07,9.82245069280907e-07,-6.25310647706101e-08,0.0,1.5923541241136263e-07,-3.565177451037016e-07,8.603257697359368e-07,5.793506261397852e-07,1.4915382706703895e-08
1797,2025-01-24,-6.335762492426511e-08,5.192201228965132e-07,1.2897842225356726e-06,3.5617500770968036e-07,9.956071380656795e-07,5.56763275483263e-08,9.416096418135567e-07,-6.897148097095851e-08,-5.46636897524877e-07
1798,2025-01-25,-1.031049919220095e-06,1.5138141407078365e-06,-2.1481262990619143e-07,1.0967150956275873e-06,1.8235596144222654e-07,1.2100780395485344e-06,-1.2693915607542294e-07,8.501093020640837e-07,-1.074237502507458e-06
1799,2025-01-26,4.7219592147484946e-07,4.3183428033444216e-07,-3.380844191269716e-07,-1.689185182840447e-07,-9.938100902218139e-07,-4.553210146696074e-07,6.70861197704653e-07,-1.262117450551159e-07,8.046970947361842e-07
1800,2025-01-27,-4.864083393840701e-07,5.541663199437608e-07,1.3743205329319608e-07,1.6365877399948658e-06,4.8960803411546294e-08,5.584416840065387e-07,3.547054348018719e-07,-2.7263450874670525e-07,5.686352437805908e-07
1801,2025-01-28,2.605788722576108e-06,1.2067167745044571e-06,2.3798011170583777e-06,3.8745150732211187e-07,1.1090237421740312e-06,-2.9352636943258403e-07,9.398172551300377e-07,7.305570193238964e-07,1.1557840480236337e-06
1802,2025-01-29,7.874096468185598e-07,4.238177382376307e-07,1.7785317822927027e-06,5.923827757214895e-07,3.713355738454993e-07,1.1367778824933339e-06,8.784541591921879e-07,5.82977122576267e-07,9.985049018723657e-07
1803,2025-01-30,1.6838076817293768e-06,7.732346034572402e-07,-5.796776463284914e-07,-3.85147558290555e-07,3.869248530463665e-07,8.625377176940674e-07,1.9487918052618625e-06,-1.257108834806786e-07,-4.5624810240951774e-07
1804,2025-01-31,1.5798445929249283e-06,5.337679340300383e-06,3.0301425795187242e-06,-3.215866399841616e-07,-2.085879941660096e-06,2.194316266468377e-06,1.6047541748775984e-06,1.7028852425937657e-06,2.1483097043528687e-06
1805,2025-02-01,2.637871432398242e-07,4.894909011454729e-07,1.5372033885796554e-06,9.553496056469157e-07,1.6010348247164075e-07,-1.168607127510768e-06,4.4495936890598387e-07,1.929841459968884e-07,1.3205271898186766e-06
1806,2025-02-02,0.0,-1.1739659022680371e-08,0.0,0.0,-3.4760563316638127e-09,8.671307227814395e-08,0.0,-4.2789501719653344e-08,0.0
1807,2025-02-03,4.843613510274736e-08,9.498214694758644e-07,2.1556245144438435e-07,3.210187742297421e-07,5.714796103006847e-08,-3.345415109379246e-07,9.52836330725404e-07,1.0927676896699268e-07,1.5518229474764667e-06
1808,2025-02-04,-2.470226547757193e-07,3.308702503090899e-07,-1.0498170865957945e-07,-1.3166625478788774e-07,-4.082892601786625e-08,-1.4989255703312665e-07,-3.812085651588859e-07,-6.051983802990435e-08,-8.299486609075757e-08
1809,2025-02-05,3.2981586173264077e-07,3.992482788817142e-07,1.569050311900355e-08,1.3430018874771577e-08,2.363883879752393e-07,-9.009128554282597e-09,1.8302657736057881e-06,-2.0423669866431737e-07,6.565077796949481e-07
1810,2025-02-06,5.291659022077511e-07,-1.5866538660702645e-07,3.988110393038369e-07,-1.631523787182232e-06,-5.156255156180123e-07,-1.9733008684852393e-06,-1.007008108899754e-06,3.289740959644405e-07,-1.042436792886292e-06
1811,2025-02-07,1.3140525823018834e-07,5.532369300453865e-07,7.935888675092428e-07,1.3045168145708885e-07,-2.1911736425295203e-08,8.444087029602088e-07,6.308502520369075e-07,1.3794797837363149e-07,2.3143689986682148e-07
1812,2025-02-08,1.3926777455708361e-06,7.746955077436724e-08,6.525543767565978e-07,1.528231052816409e-07,4.40946564594924e-07,-1.5011342213711032e-07,-2.0537046907520562e-07,2.2991491732682334e-07,1.1676773681301711e-07
1813,2025-02-09,-1.0364877311985765e-07,1.8717047112204455e-07,-1.576005104197975e-08,1.0482111179044296e-07,-1.7734009816194884e-07,1.1552941003856176e-07,5.784552854493086e-07,-2.7083325448984397e-07,2.1920358506122284e-07
1814,2025-02-10,-7.517745643781382e-07,-1.4606966658448073e-07,4.5733827391813975e-07,-5.973153065497172e-07,-8.232045445311087e-08,-3.1691158142166387e-07,6.687286031592521e-07,-2.1242195202830771e-07,1.9067837797592802e-07
1815,2025-02-11,1.6120617374326685e-06,1.8810712845152011e-06,1.7286997717747e-06,-9.371619853482116e-07,6.000397547722969e-07,1.1064151550499446e-07,2.1791606741317082e-06,-1.405261627951404e-06,7.061446467560017e-07
1816,2025-02-12,-1.31641093048529e-06,-6.607715477002785e-07,-2.4002761165320408e-06,-2.381721287747496e-06,-2.0370607956010645e-07,-8.605578045717266e-07,1.3308753068486112e-06,-6.80275206832448e-07,-8.953335850492294e-08
1817,2025-02-13,-3.402229253879341e-07,-1.051343588187592e-06,-1.4836873951651341e-08,1.9160469832968374e-07,-2.6246797801832145e-07,-6.330229211926053e-07,5.422094204732275e-07,3.240617161281989e-07,4.740037340411618e-08
1818,2025-02-14,5.057696057519934e-07,-4.903810690848331e-07,-1.495314023713945e-07,-4.683056147314346e-07,1.5085598192854377e-07,-7.881661758801783e-07,1.9166266440606705e-07,-1.57651231802447e-06,1.0064887874250417e-06
1819,2025-02-15,8.629911576463201e-07,3.984908119036845e-07,8.313202215504134e-07,2.1191242183249415e-07,-1.9220800595576293e-07,-3.780908173212083e-07,8.458265199351445e-08,9.091246511161444e-07,8.225543979278882e-07
1820,2025-02-16,9.952370874088956e-07,-1.3449813707211433e-08,-4.285507202439476e-07,2.0568461422953987e-07,4.318997355312604e-07,-1.5797158425812086e-07,4.7372400331369136e-06,2.51573368359459e-07,8.751060249778675e-07
1821,2025-02-17,1.4418511682379176e-06,5.909777769375069e-07,3.070478442168678e-06,2.1577179722953588e-06,1.706150555946806e-06,1.0002796670960379e-06,1.3656217561219819e-06,-1.220844410454447e-06,1.6814865375636145e-06
1822,2025-02-18,2.0916689891237183e-07,1.6655922081554309e-06,1.908773128889152e-06,-1.2837500662499224e-07,-1.3685331623491948e-06,5.115741714689648e-07,2.1064286102046026e-06,-8.126107786665671e-07,6.474461429206713e-07
1823,2025-02-19,1.2721507118840236e-06,7.665843213544576e-07,8.868489089763898e-07,4.5153734617997543e-07,4.150368511091074e-07,1.9396520656300709e-07,1.3866219887859188e-06,-8.355336831300519e-07,1.2296019349378184e-06
1824,2025-02-20,-1.3368068039198988e-06,2.022284775193839e-07,7.272845437000797e-08,-1.282564312532486e-07,-1.2961518223164603e-06,-8.861229048306996e-07,7.462172675332113e-07,-2.7952501113759354e-07,5.689239515049849e-07
1825,2025-02-21,4.784317297890084e-07,-1.0858830989946e-07,1.711648565105861e-06,9.241384759661742e-07,-7.204976668617746e-07,-7.803961352692568e-07,1.734009060783137e-07,3.586623265050548e-08,9.373838452120253e-07
1826,2025-02-22,0.0,0.0,0.0,0.0,-1.6130717028772779e-07,5.13011571001698e-07,3.337216014642763e-07,-2.017060296566342e-06,-6.088390591685311e-07
1827,2025-02-23,0.0,0.0,0.0,0.0,1.4157602379327727e-07,-4.4603410742638516e-08,-2.1733880473107092e-08,-1.726068887819565e-08,0.0
1828,2025-02-24,-4.88757791572425e-07,2.0647993892453087e-07,-1.95707400507672e-07,-6.371311656039325e-07,-4.217182691945709e-08,-3.786760203183803e-07,4.62761278186008e-07,-4.0658181887920364e-07,7.053905619613943e-07
1829,2025-02-25,6.853504146420164e-07,-6.31295563380263e-07,1.8901150724559557e-06,1.2736325061268872e-06,-5.650625922726249e-08,4.980035441803921e-07,9.660520845500287e-07,2.925644082552026e-07,4.325476652411453e-07
1830,2025-02-26,-1.5923882301649428e-06,6.697430308122421e-07,-6.174839768391394e-07,-9.809950825001579e-07,1.1135443855891936e-07,-4.22395828536537e-07,6.25436541668023e-07,-1.819815338421904e-07,-3.6061203445569845e-07
1831,2025-02-27,-2.045040403686471e-08,-1.1679839673206516e-07,0.0,0.0,-3.02547931596564e-07,-3.410322904073837e-07,-1.8700569626162178e-07,-8.818680043987115e-07,-1.050654304890486e-06
1832,2025-02-28,0.0,-6.031354615743112e-08,-1.7516313732812705e-08,0.0,0.0,-3.87204828200538e-08,5.694840865544393e-08,0.0,0.0
1833,2025-03-01,1.3372766716202023e-07,9.492998387372609e-09,4.793380412593251e-07,0.0,5.652955792356806e-07,-3.023122587819671e-07,1.5715670542704174e-07,1.95195696051087e-07,2.3047446973123442e-07
1834,2025-03-02,0.0,5.400350744366733e-08,0.0,0.0,-7.661284939786128e-07,-4.4340217186800146e-07,4.964838495880031e-08,-2.5259033975544298e-08,4.153074328883122e-08
1835,2025-03-03,1.0428627206238161e-07,-1.3850248592461867e-07,-3.750228572130254e-08,1.3421848166217387e-07,7.403178159393065e-08,9.543958867652691e-08,-4.115208014354721e-07,5.802546887423432e-09,0.0
1836,2025-03-04,0.0,0.0,0.0,0.0,2.0679259193912003e-07,-9.441098569595852e-08,7.165966309230498e-08,-2.53235469926949e-07,-3.453500818650923e-09
1837,2025-03-05,-4.634475203602051e-07,-8.07478670594719e-07,2.048693943379476e-07,-5.590507043962134e-07,-4.5143340798858844e-07,-5.604595685326785e-07,-1.9552410321921343e-06,-7.560257131444814e-07,-4.930450927531638e-07
1838,2025-03-06,0.0,0.0,0.0,0.0,-2.3155986639267212e-07,4.898887517867934e-09,0.0,-1.869897232609219e-07,0.0
1839,2025-03-07,0.0,-2.436428019336745e-07,-1.193386083286896e-07,2.988648262203242e-08,-7.330032190111524e-07,-4.654478118482075e-07,-5.598597496714319e-08,-1.9977302656570828e-07,-1.4931426051134622e-07
1840,2025-03-08,-2.145143156440099e-07,8.859755666890123e-07,1.6889379139684024e-06,-7.917519724287558e-07,5.26290932612028e-07,-1.2803241133951815e-06,3.9757961189934576e-07,-2.1684938644739304e-07,8.344681532435061e-07
1841,2025-03-09,-4.526461054865649e-07,-2.900524123106152e-07,6.291267595770478e-07,-7.104262067514355e-07,-7.959924914757721e-07,-2.855055299733067e-06,5.269054099699133e-07,-7.36432980374957e-07,2.7049520667787874e-07
1842,2025-03-10,1.9894254421615187e-07,-2.049571747875234e-07,-1.4765893183721346e-06,-7.857615855755284e-07,3.2767235325081856e-07,-1.329671931671328e-06,7.926806233626849e-07,-2.430675067444099e-06,4.573236012106463e-08
1843,2025-03-11,4.325057716414449e-07,2.4233870021816983e-07,7.979206770869496e-07,-9.571224524052013e-08,-6.336840101539565e-07,-5.937658329457918e-07,-7.901261938059179e-07,-7.637333965249127e-07,1.701695509837009e-06
1844,2025-03-12,3.858855563976249e-07,4.114782541364548e-07,4.7616620690860145e-07,3.7579266631837527e-07,-4.334077914336376e-07,-5.548185981751885e-07,3.3028129564627307e-08,-3.5264554298919393e-07,-2.010629884807713e-07
1845,2025-03-13,-6.720551226635507e-08,6.363920874719042e-07,-1.3868663018001826e-07,-1.3581362168224587e-07,5.734456181016867e-07,-7.604130018989963e-07,4.360576610906719e-08,-9.985443227833457e-08,-1.4737074138793105e-07
1846,2025-03-14,-2.6677619757720095e-07,1.9555716335162288e-07,4.803802511332833e-08,3.472987089025992e-07,2.7830677140627813e-07,-8.788905461187824e-07,1.183868675980193e-06,3.5692463029590726e-07,-1.3835104084591876e-07
1847,2025-03-15,1.2089699339412618e-06,3.9854833744357165e-07,9.635768947191536e-07,7.031003974589112e-07,-1.6129322375491029e-06,-2.09712425203179e-06,2.216112306996365e-07,1.4895607591824955e-06,1.0051088565887767e-06
1848,2025-03-16,3.377865141374059e-06,8.446666583949991e-07,2.335984163437388e-06,-1.6643312505948415e-07,1.0814178494911175e-06,6.858472829662787e-07,-6.688304097224318e-07,3.8784122580182157e-07,2.8198342079122085e-06
1849,2025-03-17,1.344913727052699e-07,3.4552789429653785e-07,1.8196818984961283e-07,-1.9143782026276313e-07,-6.489945576504397e-07,1.0914342283285805e-06,-3.2232574653789925e-07,4.5845180807191355e-07,-4.913993620903057e-07
1850,2025-03-18,-1.3410104884314933e-06,2.9717790539507405e-07,-4.115777585411706e-08,-2.8689237296930514e-07,7.111514150892617e-07,-1.3768412827630527e-06,2.377157954924769e-07,-1.5187446251729853e-06,-1.2650301641770056e-06
1851,2025-03-19,8.360449896827049e-07,-2.221879071839794e-07,2.5059588892872853e-07,5.132569640409201e-07,2.877065412576485e-07,4.9755556119635e-07,1.0998090971270358e-07,4.5534088144449925e-07,5.413045869318012e-07
1852,2025-03-20,3.3102941188190016e-07,1.1471841787624726e-07,-5.968705636405502e-07,-5.231183308751497e-07,1.723784919249738e-07,-2.0091464136839932e-07,-3.4901142953458475e-07,1.5238761079672258e-06,2.2478571892747823e-08
1853,2025-03-21,-1.6730200513848104e-07,-3.3544370126037393e-07,-2.403525911631732e-07,-5.2483829904304e-07,4.3979326846965705e-07,-1.7383094075285044e-07,2.2872343663493666e-07,-6.224648814168177e-07,-8.835186804390105e-08
1854,2025-03-22,9.844023196592389e-08,-7.346492338911048e-07,-6.618683414671978e-07,-5.043129931436852e-07,-2.701061987409048e-07,-1.5159719168877928e-07,-6.44405020011618e-07,-3.2760019053057476e-07,-3.8606245311711973e-07
1855,2025-03-23,-4.843136025556305e-07,9.408937557964236e-07,-2.929229481196671e-07,-1.5257077166097588e-06,-3.511468662509287e-07,-9.816469628276536e-07,3.029718698144279e-07,-6.889127917020232e-07,2.4533365561296705e-08
1856,2025-03-24,4.084982094809675e-07,6.652841761933814e-07,6.568600383616285e-07,2.2024822499133734e-07,7.275337452483654e-07,3.2950268291642715e-07,1.0760265212184095e-07,1.9509992910116125e-07,3.7091496096763876e-07
1857,2025-03-25,3.4887128208538343e-07,1.4449382206294104e-06,8.354218152817339e-07,-2.3601822363161773e-07,5.443325790110976e-07,2.2828493229098967e-07,1.2859941307397094e-06,1.3996204017985292e-07,-3.3333665783175093e-07
1858,2025-03-26,9.028013323586492e-07,4.847414629693958e-07,0.0,0.0,-9.955477935363888e-07,2.1840789941052208e-06,1.6642252376186661e-06,4.3171417019038927e-07,2.580773639238032e-07
1859,2025-03-27,1.0228605162865279e-07,0.0,0.0,-1.1561835577822421e-07,-1.7676080688033835e-06,-3.1328070804192976e-07,-1.182934639132327e-07,-2.1995674615027383e-06,-1.9750384439021218e-08
1860,2025-03-28,-3.5135730058755144e-07,-3.1360951169290274e-08,-1.912900131628703e-07,5.617722464990038e-08,-9.581431648086891e-09,-3.0890871016708843e-07,-3.83705156536962e-07,-2.5773115908123145e-07,-5.3877080574693537e-08
1861,2025-03-29,0.0,0.0,0.0,0.0,0.0,-3.9583153466082877e-07,0.0,-3.9942284502103576e-07,0.0
1862,2025-03-30,0.0,-4.892938250122825e-07,-4.2783059939210943e-07,0.0,-8.983103612081322e-07,-5.755131837759109e-07,-2.635893281421886e-07,-7.663309276040309e-08,-1.279425418942992e-07
1863,2025-03-31,2.966765123346704e-06,-3.149092719922919e-08,1.5065085108290077e-06,1.8704868125496432e-06,3.2022710456658388e-06,4.807901405001758e-06,4.27232544097933e-06,2.947606390080182e-07,4.059613729623379e-06
1864,2025-04-01,2.2594250026486407e-07,-7.421772352245171e-07,-1.9305878140585264e-07,7.59636805014452e-07,9.494244750385405e-07,8.396947919209197e-07,1.34185393108055e-06,-2.0476184090512106e-06,-1.8202595128968824e-06
1865,2025-04-02,0.0,0.0,0.0,0.0,2.43120894083404e-07,9.881066631578506e-08,0.0,0.0,0.0
1866,2025-04-03,4.010493285022676e-06,1.0830100336534088e-06,8.222648943956301e-07,1.443578412363422e-07,2.985236733366037e-07,1.772360633367498e-06,2.7419378056947608e-06,2.8933452540513827e-06,2.981126272061374e-06
1867,2025-04-04,1.6714878370294173e-07,-1.4461778619079269e-07,-1.4105155798915803e-07,-6.663209433099837e-07,-6.602403459510242e-07,-5.988399607304018e-07,-8.946759066930099e-07,5.431384693110886e-07,-6.643504661951738e-07
1868,2025-04-05,9.753681524671265e-07,7.791972166160122e-06,3.291360599178006e-06,5.364053663470258e-07,7.644506894166625e-08,5.61109118280001e-07,8.393706593778916e-06,9.798110340852872e-07,-1.7950591200133204e-06
1869,2025-04-06,-6.541246762026276e-07,1.820572670396814e-08,-2.1281115891724767e-07,-1.0134061056987775e-07,-6.764325348740385e-07,6.481515697487339e-07,0.0,-4.950906600242888e-07,-5.390109336644855e-08
1870,2025-04-07,4.207688846236124e-07,4.3612490685518424e-07,-2.856477294699289e-07,-1.3695207599084824e-06,-5.256800932329497e-07,-1.5342716608301998e-07,3.9487616732003517e-07,-1.1576647693800624e-06,-6.089643420637003e-07
1871,2025-04-08,2.227492359452299e-06,-6.690730458558392e-08,-6.750188958903891e-07,2.320528892596485e-06,2.2053980330838385e-07,6.238435048544488e-07,-3.610435896916897e-07,-1.0077791046114726e-07,1.196789867208281e-06
1872,2025-04-09,-1.1918691456003216e-07,0.0,-2.024654577326146e-07,2.2639248697942094e-07,1.4716896430400084e-06,-7.37568157660462e-08,-2.65709076074927e-07,-4.4530523268804245e-07,6.51611344437697e-07
1873,2025-04-10,-1.3122159714384907e-07,-8.594514611104387e-08,-4.174092111952632e-07,0.0,-8.360394758710754e-07,-4.401787236929522e-07,2.6838694111575023e-07,-2.098232840808123e-07,4.893289542451384e-07
1874,2025-04-11,0.0,8.247579330600274e-08,-4.919770191236239e-08,0.0,-2.2660392460238654e-06,3.107335260210675e-07,3.535705843660253e-07,-4.970316922481288e-07,0.0
1875,2025-04-12,6.742927780578611e-07,1.460733301428263e-06,8.000016293863155e-08,1.7182125588988129e-07,-4.692756476742943e-07,1.2398757007758832e-06,2.4618532279419014e-06,2.741114485615981e-06,-8.003347033991304e-07
1876,2025-04-13,0.0,0.0,-3.930133516405476e-07,0.0,-3.648684412382863e-07,-6.662992859673977e-07,0.0,-2.413459299077658e-07,0.0
1877,2025-04-14,0.0,-2.1721118059758737e-07,2.0451760462947277e-07,0.0,-6.602256519272487e-08,-1.8521620859246468e-07,-3.24826920916621e-08,0.0,0.0
1878,2025-04-15,2.2425088275213056e-07,-1.3037491441991733e-07,4.929138341935868e-08,3.6698637018162117e-07,-2.457439620684454e-07,-6.801627137065225e-07,-9.117956665249949e-07,-2.0170779180261889e-07,1.9486283520109282e-07
1879,2025-04-16,0.0,-5.571798169512476e-07,0.0,0.0,0.0,0.0,9.43266286412836e-07,-2.0304467795995151e-07,2.108186691884839e-07
1880,2025-04-17,2.834229917425546e-07,-7.780509747590258e-08,1.3781549057512166e-07,0.0,-2.7382320411106775e-08,-6.858541610199609e-07,-5.082582106297195e-07,-1.5601374059315276e-07,-1.0380499304574187e-07
1881,2025-04-18,-8.276082326119649e-07,8.058775620156666e-07,-8.986960438051028e-07,-2.1088692392368102e-06,5.823291004958264e-08,-1.783923494258488e-06,-8.505765691779743e-08,1.0135820502910065e-06,-3.305158600142022e-07
1882,2025-04-19,1.1927080549867242e-06,7.6426294981502e-07,2.0854109550327848e-07,-4.1132912542707345e-07,8.758934200159274e-07,-1.1144619520564447e-06,7.808650934748584e-07,-1.9464546312519815e-06,3.4272354696440743e-06
1883,2025-04-20,4.144464128330583e-06,0.0,0.0,-3.0481132284876367e-07,0.0,0.0,0.0,-4.967234303876467e-07,1.622306967874465e-06
1884,2025-04-21,0.0,0.0,0.0,0.0,0.0,-1.0185608800838963e-07,0.0,0.0,0.0
1885,2025-04-22,0.0,0.0,0.0,0.0,0.0,0.0,-5.264563469609129e-07,0.0,0.0
1886,2025-04-23,4.1460185684627504e-07,1.1332393512475392e-07,-2.974569213165523e-07,5.91525726179043e-08,9.565306982040056e-07,2.274291404091855e-07,-2.4438077161903493e-07,1.5038880292195245e-06,-1.771530975247515e-07
1887,2025-04-24,-1.0649250725691672e-07,0.0,0.0,0.0,-8.342305477526679e-07,2.4662861619617615e-07,0.0,3.645531876372843e-07,0.0
1888,2025-04-25,1.884012732489282e-07,1.7789324147088337e-06,8.50776075367321e-07,-4.232581218843734e-08,2.192768420172797e-07,2.3428557938132144e-07,3.0350662427736097e-07,3.4928529402122876e-08,3.353533770678041e-07
1889,2025-04-26,0.0,6.382175143926361e-08,0.0,0.0,1.3903396620662534e-06,-2.0307314230194606e-07,1.4509188872580125e-07,0.0,0.0
1890,2025-04-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1891,2025-04-28,0.0,5.164690719539067e-08,0.0,0.0,0.0,0.0,2.04896718969394e-06,0.0,-2.503013263321918e-07
1892,2025-04-29,2.1358644062274834e-06,0.0,0.0,2.6363529741502134e-06,1.12297777832282e-06,5.06211472384166e-06,7.93818077937658e-09,2.315027131771785e-06,2.079696969303768e-06
1893,2025-04-30,3.867347118102771e-07,-9.655849453338305e-08,7.124621959064825e-08,4.651299150282284e-07,-1.1112160791526549e-06,2.5780834675970254e-06,0.0,3.011325361512718e-06,1.2477435120672453e-06
1894,2025-05-01,-5.555107804866566e-07,1.5658680467822705e-06,-5.412973536067511e-08,0.0,2.1239773104753112e-06,2.0528627828753088e-06,6.660148983428371e-07,1.5265601405189955e-07,6.480932768226921e-08
1895,2025-05-02,0.0,0.0,0.0,0.0,0.0,1.0045367559996521e-07,0.0,1.429144617759448e-06,0.0
1896,2025-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1897,2025-05-04,0.0,9.066504844668088e-07,0.0,0.0,0.0,0.0,2.0561847122735344e-06,0.0,2.5766948965610936e-06
1898,2025-05-05,5.063836852059467e-06,1.2645884908124572e-06,2.4420796762569807e-06,1.5286796042346396e-06,1.6909631028738659e-07,1.750308001646772e-06,1.4180433254296076e-06,-2.011467131524114e-06,4.2650895011320245e-06
1899,2025-05-06,8.67979167651356e-07,9.55226596488501e-07,7.8227662925201e-07,1.4225881272977858e-07,6.349722298182314e-06,3.7841010680494946e-07,2.085200776491547e-06,4.654107783608197e-07,9.570253496349324e-07
1900,2025-05-07,0.0,1.5872959693297162e-06,4.3323025722408204e-10,0.0,0.0,0.0,3.164249733345059e-07,0.0,0.0
1901,2025-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1902,2025-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1903,2025-05-10,0.0,1.7898436226460035e-06,0.0,0.0,0.0,0.0,3.1730792215967085e-06,0.0,2.1794783151563024e-06
1904,2025-05-11,1.3472108548739925e-06,0.0,1.904161095467316e-08,2.0672498521889793e-06,2.1787873265566304e-06,1.5609168713126564e-07,0.0,7.425560966112243e-08,3.039887133127195e-06
1905,2025-05-12,3.489833943604026e-06,1.4969402855058433e-06,6.313417770797969e-07,2.3950051399879158e-06,-1.1269772670630118e-07,1.1649154885162716e-06,3.3028991310857236e-06,1.10684226228841e-07,2.2469607756647747e-06
1906,2025-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1907,2025-05-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1908,2025-05-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1909,2025-05-17,2.0280219814594602e-07,9.052114364749286e-07,1.026749259835924e-06,1.7267038288082404e-07,1.8359120304012322e-06,0.0,2.173181655962253e-06,0.0,-1.9718007138180838e-07
1910,2025-05-18,0.0,0.0,0.0,0.0,0.0,-1.1191728654935673e-09,0.0,0.0,0.0
1911,2025-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1912,2025-05-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.152335926235537e-06
1913,2025-05-23,0.0,0.0,0.0,0.0,1.2517548384494148e-06,1.5298896016702201e-07,0.0,0.0,0.0
1914,2025-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1915,2025-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1916,2025-05-28,9.250741186406231e-07,-2.1407929295946815e-07,0.0,0.0,0.0,0.0,6.500360427708074e-07,-2.7494937882011072e-08,2.0234997464285698e-06
1917,2025-05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1918,2025-06-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1919,2025-06-03,0.0,0.0,0.0,0.0,0.0,1.9621397839841848e-08,0.0,-2.2024053691893641e-07,0.0
1920,2025-06-08,0.0,0.0,0.0,0.0,0.0,0.0,4.593304581135271e-08,0.0,0.0
1921,2025-06-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1922,2025-06-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1923,2025-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1924,2025-06-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1925,2025-06-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1926,2025-06-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1927,2025-06-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1928,2025-06-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1929,2025-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1930,2025-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1931,2025-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3094759765408526e-07,0.0
1932,2025-07-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1933,2025-07-10,1.8045432170765707e-06,0.0,0.0,5.243360305939859e-07,0.0,2.1699187868762237e-07,7.808518489582639e-07,0.0,5.03568571730284e-07
1934,2025-07-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
